id       , source        , duration_in_min, start_time            , end_time              , amount, kiosk_id  , app_zone_id, app_zone_group          , payment_method   , location_group   , last_updated
100874241, Parking Meters,     60.0       , 07/03/2025 10:24:30 AM, 07/03/2025 11:24:30 AM,   2.25, 20001424.0,            ,                         , CARD             , Non-Core         , 08/28/2025 03:14:00 PM
535116841, Passport - app,     75.0       , 02/20/2024 10:46:00 AM, 02/20/2024 12:01:00 PM,   2.9 ,           ,     39662.0, West Campus PBD         , App - Credit Card, West Campus      , 03/31/2024 02:25:40 PM
639302682, Passport - app,    195.0       , 02/12/2025 06:29:00 PM, 02/12/2025 09:44:00 PM,   7.8 ,           ,     39123.0, CORE                    , App - Wallet     , Core             , 05/28/2025 07:40:43 PM
672107309, Passport - app,     30.0       , 05/27/2025 12:08:00 PM, 05/27/2025 12:38:00 PM,   1.3 ,           ,     39480.0, Non-Core                , App - Wallet     , Non-Core         , 06/30/2025 03:06:27 PM
100024511, Parking Meters,     85.1       , 04/12/2025 10:33:53 PM, 04/12/2025 11:58:59 PM,   3.08, 24002421.0,            ,                         , CARD             , East Austin      , 05/31/2025 03:12:29 PM
683568104, Passport - app,     75.0       , 07/02/2025 01:00:00 PM, 07/02/2025 02:15:00 PM,   2.9 ,           ,     40107.0, SoCo PTMD               , Apple Pay        , South Congress   , 08/28/2025 03:08:30 PM
 94323601, Parking Meters,     90.0       , 09/22/2023 11:42:36 AM, 09/22/2023 01:12:36 PM,   3.25, 71002006.0,            ,                         , CARD             , Toomey           , 10/31/2023 09:29:36 AM
699559173, Passport - app,     36.533333  , 08/22/2025 12:16:00 PM, 08/22/2025 12:52:32 PM,   1.8 ,           ,     39225.0, CORE                    , App - Wallet     , Core             , 09/30/2025 03:11:39 PM
613358208, Passport - app,     45.0       , 11/11/2024 01:04:00 PM, 11/11/2024 01:49:00 PM,   1.9 ,           ,     39198.0, CORE                    , Apple Pay        , Core             , 12/31/2024 03:43:45 PM
 97792407, Parking Meters,    135.0       , 08/07/2024 08:15:07 PM, 08/07/2024 10:30:07 PM,   4.75, 10000633.0,            ,                         , CARD             , Core             , 09/30/2024 02:58:37 PM
680669827, Passport - app,     90.0       , 06/23/2025 12:26:00 PM, 06/23/2025 01:56:00 PM,   3.3 ,           ,     40322.0, No Zone Group           , App - Wallet     , Unknown Location , 07/31/2025 03:10:54 PM
 87571088, Parking Meters,    240.2       , 04/02/2022 01:59:47 PM, 04/02/2022 05:59:59 PM,  10.76, 35001513.0,            ,                         , CARD             , West Campus      , 06/09/2023 09:16:20 PM
568616935, Passport - app,    150.0       , 06/11/2024 04:32:00 PM, 06/11/2024 07:02:00 PM,   5.55,           ,     39729.0, East Austin PTMD        , App - Wallet     , East Austin      , 07/31/2024 02:24:34 PM
 88262043, Parking Meters,    777.56665   , 05/21/2022 09:02:26 AM, 05/21/2022 10:00:00 PM,   5.0 , 81002104.0,            ,                         , CARD             , Walsh            , 05/04/2023 10:40:47 PM
705835167, Passport - app,     15.0       , 09/11/2025 09:31:00 AM, 09/11/2025 09:46:00 AM,   0.8 ,           ,     39710.0, East Austin PTMD        , App - Wallet     , East Austin      , 10/31/2025 02:33:48 PM
 99402177, Parking Meters,     60.0       , 02/05/2025 08:53:13 AM, 02/05/2025 09:53:13 AM,   2.25, 23002305.0,            ,                         , CARD             , Non-Core         , 03/30/2025 02:40:35 PM
224358292, Passport - app,     30.0       , 01/22/2020 02:56:00 PM, 01/22/2020 03:26:00 PM,   1.25,           ,     39116.0, CORE                    , App - Wallet     , Core             , 05/04/2023 07:29:53 PM
656831597, Passport - app,     30.0       , 04/09/2025 05:25:00 PM, 04/09/2025 05:55:00 PM,   1.4 ,           ,     40001.0, SoCo PTMD               , Apple Pay        , South Congress   , 05/31/2025 03:04:48 PM
288532465, Passport - app,     60.0       , 05/12/2021 10:16:00 AM, 05/12/2021 11:16:00 AM,   2.25,           ,     39587.0, Non-Core (Rainey)       , App - Wallet     , Rainey           , 05/04/2023 09:16:18 PM
100149317, Parking Meters,     60.0       , 04/24/2025 09:42:05 PM, 04/24/2025 10:42:05 PM,   2.25, 10000653.0,            ,                         , CARD             , Core             , 05/31/2025 03:14:10 PM
642093954, Passport - app,    120.0       , 02/22/2025 12:44:00 PM, 02/22/2025 02:44:00 PM,   4.4 ,           ,     40004.0, SoCo PTMD               , Apple Pay        , South Congress   , 05/28/2025 07:41:32 PM
 92387552, Parking Meters,     60.0       , 04/27/2023 12:10:52 PM, 04/27/2023 01:10:52 PM,   2.25, 27002703.0,            ,                         , CARD             , Colorado River   , 05/31/2023 09:29:59 AM
 82110291, Parking Meters,    195.0       , 12/09/2020 05:42:17 PM, 12/09/2020 07:30:06 PM,   3.5 , 10001042.0,            ,                         , CARD             , Core             , 05/04/2023 08:34:53 PM
690498380, Passport - app,     60.0       , 07/24/2025 08:26:00 PM, 07/24/2025 09:26:00 PM,   2.4 ,           ,     39810.0, Mueller PTMD            , Apple Pay        , Mueller          , 08/28/2025 03:09:55 PM
501523365, Passport - app,     45.0       , 10/16/2023 03:41:00 PM, 10/16/2023 04:26:00 PM,   1.8 ,           ,     39483.0, Non-Core                , App - Wallet     , Non-Core         , 11/30/2023 09:17:26 AM
655668507, Passport - app,     30.0       , 04/05/2025 07:23:00 PM, 04/05/2025 07:53:00 PM,   1.4 ,           ,     39806.0, Mueller PTMD            , Apple Pay        , Mueller          , 05/31/2025 03:04:35 PM
488617295, Passport - app,     89.23333   , 08/30/2023 12:35:00 PM, 08/30/2023 02:04:14 PM,   3.3 ,           ,     39707.0, East Austin PTMD        , App - Wallet     , East Austin      , 09/30/2023 09:16:28 AM
 87956818, Parking Meters,    229.98334   , 04/29/2022 08:09:00 PM, 04/29/2022 11:58:59 PM,   9.91, 10000724.0,            ,                         , CARD             , Core             , 05/04/2023 10:36:16 PM
600279015, Passport - app,    120.0       , 09/28/2024 12:01:00 PM, 09/28/2024 02:01:00 PM,   4.3 ,           ,     39182.0, CORE                    , App - Wallet     , Core             , 10/31/2024 02:53:45 PM
102263107, Parking Meters,     90.0       , 12/10/2025 04:15:22 PM, 12/10/2025 05:45:22 PM,   3.25, 20001415.0,            ,                         , CARD             , Non-Core         , 01/30/2026 03:05:29 PM
456326662, Passport - app,     31.0       , 04/29/2023 11:29:00 PM, 04/30/2023 12:00:00 AM,   1.8 ,           ,     39320.0, CORE                    , App - Wallet     , Core             , 05/31/2023 09:22:15 AM
 91906244, Parking Meters,    180.0       , 03/18/2023 01:13:52 PM, 03/18/2023 03:24:25 PM,   5.0 , 10000301.0,            ,                         , CARD             , Core             , 04/30/2023 09:26:49 AM
101634019, Parking Meters,    251.23334   , 09/23/2025 05:48:46 PM, 09/23/2025 10:00:00 PM,   5.0 , 81002104.0,            ,                         , CARD             , Walsh            , 10/31/2025 02:40:30 PM
485437510, Passport - app,     36.15      , 08/18/2023 01:11:00 PM, 08/18/2023 01:47:09 PM,   1.8 ,           ,     39810.0, Mueller PTMD            , App - Wallet     , Mueller          , 09/30/2023 09:15:56 AM
702584211, Passport - app,     60.0       , 08/31/2025 09:23:00 PM, 08/31/2025 10:23:00 PM,   2.4 ,           ,     40009.0, SoCo PTMD               , App - Credit Card, South Congress   , 09/30/2025 03:12:25 PM
101936650, Parking Meters,     60.0       , 10/28/2025 11:19:11 AM, 10/28/2025 12:19:11 PM,   2.25, 10000649.0,            ,                         , CARD             , Core             , 11/30/2025 03:34:38 PM
619894067, Passport - app,     60.0       , 12/04/2024 02:25:00 PM, 12/04/2024 03:25:00 PM,   2.3 ,           ,     39254.0, CORE                    , App - Wallet     , Core             , 01/31/2025 03:47:34 PM
361044172, Passport - app,     45.0       , 04/07/2022 06:19:00 PM, 04/07/2022 07:04:00 PM,   1.8 ,           ,     39748.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 10:31:01 PM
225264595, Passport - app,    134.0       , 01/25/2020 06:46:00 PM, 01/25/2020 09:00:00 PM,   5.25,           ,     39576.0, Non-Core (Rainey)       , App - Wallet     , Rainey           , 05/04/2023 07:30:00 PM
 84947624, Parking Meters,     60.0       , 08/18/2021 11:29:46 AM, 08/18/2021 12:29:46 PM,   2.25, 20001415.0,            ,                         , CARD             , Non-Core         , 05/04/2023 09:36:29 PM
 98255809, Parking Meters,     60.0       , 09/21/2024 01:39:31 PM, 09/21/2024 02:39:31 PM,   2.25, 26002622.0,            ,                         , CARD             , Mueller          , 10/31/2024 03:01:03 PM
 99102388, Parking Meters,    120.0       , 12/26/2024 10:58:50 AM, 12/26/2024 12:58:50 PM,   4.25, 10001025.0,            ,                         , CARD             , Core             , 01/31/2025 03:55:10 PM
 87313883, Parking Meters,     75.0       , 03/15/2022 11:55:54 AM, 03/15/2022 01:10:54 PM,   2.75, 10000211.0,            ,                         , CARD             , Core             , 05/04/2023 10:28:22 PM
 87196174, Parking Meters,    255.0       , 03/05/2022 11:52:04 AM, 03/05/2022 04:07:04 PM,  11.5 , 24002423.0,            ,                         , CARD             , East Austin      , 05/04/2023 10:27:13 PM
 84477218, Parking Meters,    105.0       , 07/14/2021 06:22:41 PM, 07/14/2021 08:07:41 PM,   3.75, 10000310.0,            ,                         , CARD             , Core             , 05/04/2023 09:30:15 PM
657883004, Passport - app,    180.0       , 04/12/2025 02:37:00 PM, 04/12/2025 05:37:00 PM,   7.4 ,           ,     40119.0, SoCo PTMD               , Apple Pay        , Unknown Location , 05/31/2025 03:05:00 PM
 79659917, Parking Meters,    179.0       , 03/11/2020 08:59:58 PM, 03/11/2020 11:58:58 PM,   5.96, 10000226.0,            ,                         , CARD             , Core             , 05/04/2023 07:59:52 PM
 85445126, Parking Meters,     60.0       , 09/27/2021 11:29:29 AM, 09/27/2021 12:29:29 PM,   2.25, 35002517.0,            ,                         , CARD             , West Campus      , 05/04/2023 09:43:20 PM
595331834, Passport - app,     90.0       , 09/12/2024 10:59:00 AM, 09/12/2024 12:29:00 PM,   3.4 ,           ,     40226.0, No Zone Group           , Apple Pay        , Unknown Location , 10/31/2024 02:52:45 PM
101146596, Parking Meters,     60.0       , 08/01/2025 10:20:51 AM, 08/01/2025 11:20:51 AM,   2.25, 10000818.0,            ,                         , CARD             , Core             , 09/30/2025 03:16:40 PM
100637637, Parking Meters,     60.0       , 06/09/2025 09:43:39 PM, 06/09/2025 10:43:39 PM,   2.25, 71002007.0,            ,                         , CARD             , Toomey           , 07/31/2025 03:16:46 PM
 90634815, Parking Meters,    112.5       , 11/22/2022 08:46:49 AM, 11/22/2022 10:39:19 AM,   3.75, 35001527.0,            ,                         , COINS            , West Campus      , 05/04/2023 11:14:08 PM
671844901, Passport - app,    240.0       , 05/26/2025 11:34:00 AM, 05/26/2025 03:34:00 PM,  10.8 ,           ,     39664.0, West Campus PBD         , App - Wallet     , West Campus      , 06/30/2025 03:06:23 PM
636114483, Passport - app,     60.0       , 02/01/2025 05:39:00 PM, 02/01/2025 06:39:00 PM,   2.4 ,           ,     39742.0, East Austin PTMD        , Apple Pay        , East Austin      , 05/28/2025 07:39:55 PM
101961228, Parking Meters,    315.0       , 10/31/2025 09:12:38 AM, 10/31/2025 02:27:38 PM,  15.5 , 10000208.0,            ,                         , CARD             , Core             , 11/30/2025 03:34:59 PM
548406706, Passport - app,    120.0       , 04/04/2024 06:50:00 PM, 04/04/2024 08:50:00 PM,   4.4 ,           ,     39728.0, East Austin PTMD        , App - Credit Card, East Austin      , 05/31/2024 02:43:00 PM
585710513, Passport - app,    257.0       , 08/09/2024 10:43:00 PM, 08/10/2024 03:00:00 AM,   8.4 ,           ,     39001.0, IH-35 Lot               , Apple Pay        , IH 35 Lot        , 09/30/2024 02:52:40 PM
370361832, Passport - app,    120.0       , 05/13/2022 05:31:00 PM, 05/13/2022 07:31:00 PM,   4.3 ,           ,     39801.0, Mueller PTMD            , App - Wallet     , Mueller          , 05/04/2023 10:37:01 PM
580246391, Passport - app,     15.0       , 07/22/2024 01:27:00 PM, 07/22/2024 01:42:00 PM,   0.8 ,           ,     39654.0, West Campus PBD         , App - Wallet     , West Campus      , 08/31/2024 02:38:56 PM
499200346, Passport - app,     30.0       , 10/07/2023 02:18:00 PM, 10/07/2023 02:48:00 PM,   1.3 ,           ,     39240.0, CORE                    , App - Wallet     , Core             , 11/30/2023 09:16:53 AM
270484980, Passport - app,     44.833332  , 01/19/2021 08:00:00 AM, 01/19/2021 08:44:50 AM,   1.75,           ,     39175.0, CORE                    , App - Wallet     , Core             , 05/04/2023 08:42:34 PM
102325977, Parking Meters,     90.0       , 12/18/2025 06:37:47 PM, 12/18/2025 08:07:47 PM,   3.25, 10000307.0,            ,                         , CARD             , Core             , 01/30/2026 03:06:19 PM
100229362, Parking Meters,     75.0       , 05/02/2025 01:58:22 PM, 05/02/2025 03:13:22 PM,   2.75, 24002431.0,            ,                         , CARD             , East Austin      , 06/30/2025 03:11:19 PM
683368732, Passport - app,     60.0       , 07/01/2025 06:55:00 PM, 07/01/2025 07:55:00 PM,   2.4 ,           ,     40009.0, SoCo PTMD               , Apple Pay        , South Congress   , 08/28/2025 03:08:26 PM
100748653, Parking Meters,    120.0       , 06/20/2025 03:02:08 PM, 06/20/2025 05:02:08 PM,   4.25, 10001207.0,            ,                         , CARD             , Core             , 07/31/2025 03:18:11 PM
491483726, Passport - app,     51.0       , 09/09/2023 11:09:00 PM, 09/10/2023 12:00:00 AM,   2.3 ,           ,     39204.0, CORE                    , App - Wallet     , Core             , 10/31/2023 09:19:21 AM
699294749, Passport - app,     15.0       , 08/21/2025 03:54:00 PM, 08/21/2025 04:09:00 PM,   0.9 ,           ,     39492.0, Non-Core                , Apple Pay        , Non-Core         , 09/30/2025 03:11:34 PM
 91801853, Parking Meters,    102.083336  , 03/10/2023 09:17:55 AM, 03/10/2023 11:00:00 AM,   2.25, 26002605.0,            ,                         , CARD             , Mueller          , 04/30/2023 09:25:55 AM
101260956, Parking Meters,     60.0       , 08/13/2025 10:17:18 AM, 08/13/2025 11:17:18 AM,   2.25, 71002019.0,            ,                         , CARD             , Toomey           , 09/30/2025 03:18:18 PM
526959935, Passport - app,    120.0       , 01/22/2024 07:06:00 PM, 01/22/2024 09:06:00 PM,   4.3 ,           ,     40014.0, SoCo PTMD               , Apple Pay        , South Congress   , 07/02/2024 06:03:29 PM
 91818981, Parking Meters,     60.0       , 03/11/2023 12:52:17 PM, 03/11/2023 01:52:17 PM,   2.25, 20001416.0,            ,                         , CARD             , Non-Core         , 04/30/2023 09:26:01 AM
325919890, Passport - app,     79.416664  , 10/29/2021 12:29:00 PM, 10/29/2021 01:48:25 PM,   3.3 ,           ,     39409.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 09:44:58 PM
620715562, Passport - app,    180.0       , 12/06/2024 08:17:00 PM, 12/06/2024 11:17:00 PM,   7.3 ,           ,     39746.0, East Austin PTMD        , App - Wallet     , East Austin      , 01/31/2025 03:47:39 PM
 92852351, Parking Meters,    242.6       , 06/02/2023 08:29:33 PM, 06/02/2023 11:05:46 PM,   2.25, 61001606.0,            ,                         , CARD             , Rainey           , 07/31/2023 09:21:48 AM
100444168, Parking Meters,    120.0       , 05/22/2025 11:46:30 AM, 05/22/2025 01:46:30 PM,   4.0 , 10000817.0,            ,                         , COINS            , Core             , 06/30/2025 03:14:10 PM
 91903898, Parking Meters,    210.0       , 03/18/2023 11:14:06 AM, 03/18/2023 01:31:53 PM,   4.25, 26002607.0,            ,                         , CARD             , Mueller          , 04/30/2023 09:26:49 AM
100443664, Parking Meters,    105.0       , 05/22/2025 11:14:07 AM, 05/22/2025 12:59:07 PM,   3.75, 35001542.0,            ,                         , CARD             , West Campus      , 06/30/2025 03:14:10 PM
101442146, Parking Meters,    417.25      , 09/01/2025 03:02:45 PM, 09/01/2025 10:00:00 PM,  10.0 , 81002110.0,            ,                         , CARD             , Walter           , 10/31/2025 02:37:50 PM
 92489565, Parking Meters,    165.0       , 05/05/2023 12:10:29 PM, 05/05/2023 02:55:29 PM,   6.25, 10000128.0,            ,                         , CARD             , Core             , 06/30/2023 09:27:23 AM
507835664, Passport - app,    390.0       , 11/08/2023 08:14:00 AM, 11/08/2023 02:44:00 PM,  21.05,           ,     39195.0, CORE                    , App - Wallet     , Core             , 12/31/2023 09:16:58 AM
101886736, Parking Meters,     90.0       , 10/22/2025 11:27:18 AM, 10/22/2025 12:57:18 PM,   3.25, 10000522.0,            ,                         , CARD             , Core             , 11/30/2025 03:34:01 PM
590591561, Passport - app,     30.0       , 08/27/2024 10:14:00 AM, 08/27/2024 10:44:00 AM,   1.4 ,           ,     39188.0, CORE                    , Apple Pay        , Core             , 09/30/2024 02:53:37 PM
644703057, Passport - app,    150.0       , 03/03/2025 10:48:00 AM, 03/03/2025 01:18:00 PM,   5.9 ,           ,     40008.0, SoCo PTMD               , App - Credit Card, South Congress   , 05/28/2025 07:42:40 PM
 92508449, Parking Meters,    135.0       , 05/06/2023 02:21:44 PM, 05/06/2023 04:36:44 PM,   4.75, 10000624.0,            ,                         , CARD             , Core             , 06/30/2023 09:27:31 AM
 85986923, Parking Meters,    210.0       , 11/10/2021 05:49:45 PM, 11/10/2021 09:19:45 PM,   8.5 , 10001024.0,            ,                         , CARD             , Core             , 05/04/2023 09:51:52 PM
101785942, Parking Meters,    120.0       , 10/10/2025 08:20:55 PM, 10/10/2025 10:20:55 PM,   4.25, 24002442.0,            ,                         , CARD             , East Austin      , 11/30/2025 03:32:39 PM
358020710, Passport - app,     70.0       , 03/26/2022 10:50:00 PM, 03/27/2022 12:00:00 AM,   2.8 ,           ,     39287.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:26:19 PM
264676846, Passport - app,     11.116667  , 11/30/2020 09:52:00 AM, 11/30/2020 10:03:07 AM,   0.75,           ,     39540.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 08:29:50 PM
101013571, Parking Meters,     75.0       , 07/18/2025 08:44:45 PM, 07/18/2025 09:59:45 PM,   2.75, 26002602.0,            ,                         , CARD             , Mueller          , 08/28/2025 03:15:51 PM
 89980834, Parking Meters,    255.0       , 09/28/2022 01:08:27 PM, 09/28/2022 05:23:27 PM,  11.5 , 10000418.0,            ,                         , CARD             , Core             , 05/04/2023 11:03:53 PM
678494091, Passport - app,     75.0       , 06/16/2025 12:45:00 PM, 06/16/2025 02:00:00 PM,   2.8 ,           ,     39179.0, CORE                    , App - Wallet     , Core             , 07/31/2025 03:10:15 PM
 98911359, Parking Meters,     90.0       , 12/02/2024 04:22:40 PM, 12/02/2024 05:52:40 PM,   3.25, 20001401.0,            ,                         , CARD             , Non-Core         , 01/31/2025 03:52:43 PM
709162000, Passport - app,    165.0       , 09/20/2025 05:44:00 PM, 09/20/2025 08:29:00 PM,   6.8 ,           ,     39123.0, CORE                    , App - Credit Card, Core             , 09/30/2025 03:09:22 PM
639148190, Passport - app,    105.0       , 02/12/2025 11:24:00 AM, 02/12/2025 01:09:00 PM,   3.9 ,           ,     39245.0, CORE                    , Apple Pay        , Core             , 05/28/2025 07:40:43 PM
582888449, Passport - app,     60.0       , 07/31/2024 12:51:00 PM, 07/31/2024 01:51:00 PM,   2.4 ,           ,     39405.0, Non-Core                , App - Credit Card, Non-Core         , 08/31/2024 02:39:26 PM
675701748, Passport - app,    180.0       , 06/07/2025 11:00:00 AM, 06/07/2025 02:00:00 PM,   7.4 ,           ,     39236.0, CORE                    , App - Credit Card, Core             , 07/31/2025 03:09:35 PM
 79593117, Parking Meters,    180.0       , 03/07/2020 05:55:20 PM, 03/07/2020 08:55:20 PM,   6.0 , 10000207.0,            ,                         , CARD             , Core             , 05/04/2023 07:59:12 PM
640528380, Passport - app,     30.0       , 02/17/2025 02:29:00 PM, 02/17/2025 02:59:00 PM,   1.3 ,           ,     39131.0, CORE                    , App - Wallet     , Core             , 05/28/2025 07:41:09 PM
677359990, Passport - app,    135.0       , 06/12/2025 03:19:00 PM, 06/12/2025 05:34:00 PM,   4.8 ,           ,     39710.0, East Austin PTMD        , App - Wallet     , East Austin      , 07/31/2025 03:09:55 PM
406359176, Passport - app,     60.0       , 10/10/2022 11:49:00 AM, 10/10/2022 12:49:00 PM,   2.3 ,           ,     39466.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 11:04:44 PM
 90673684, Parking Meters,    210.0       , 11/26/2022 01:37:55 PM, 11/26/2022 05:07:55 PM,   8.5 , 10000328.0,            ,                         , CARD             , Core             , 05/04/2023 11:14:34 PM
339319882, Passport - app,     90.0       , 12/29/2021 08:00:00 AM, 12/29/2021 09:30:00 AM,   3.3 ,           ,     39226.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:55:27 PM
 96484437, Parking Meters,    195.0       , 04/23/2024 08:59:52 AM, 04/23/2024 12:14:52 PM,   7.75, 10000737.0,            ,                         , CARD             , Core             , 05/31/2024 03:00:59 PM
705288845, Passport - app,    114.0       , 09/09/2025 04:06:00 PM, 09/09/2025 06:00:00 PM,   4.3 ,           ,     39108.0, CORE                    , App - Wallet     , Core             , 10/31/2025 02:33:40 PM
 86311446, Parking Meters,    195.0       , 12/09/2021 01:14:32 PM, 12/09/2021 04:29:32 PM,   7.75, 10001041.0,            ,                         , CARD             , Core             , 05/04/2023 09:56:42 PM
710502915, Passport - app,     90.0       , 09/25/2025 09:16:00 AM, 09/25/2025 10:46:00 AM,   3.4 ,           ,     39483.0, Non-Core                , Apple Pay        , Non-Core         , 09/30/2025 03:09:40 PM
100253685, Parking Meters,    582.2167    , 05/04/2025 11:17:47 AM, 05/04/2025 09:00:00 PM,  10.0 , 81002110.0,            ,                         , CARD             , Walter           , 06/30/2025 03:11:33 PM
410147783, Passport - app,     41.25      , 10/25/2022 03:19:00 PM, 10/25/2022 04:00:15 PM,   1.8 ,           ,     39405.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 11:05:22 PM
 88472071, Parking Meters,    165.0       , 06/04/2022 06:58:31 PM, 06/04/2022 09:43:31 PM,   6.25, 10001003.0,            ,                         , CARD             , Core             , 05/04/2023 10:43:53 PM
 93923483, Parking Meters,     60.0       , 08/19/2023 08:55:00 AM, 08/19/2023 09:55:00 AM,   2.25, 35001550.0,            ,                         , CARD             , West Campus      , 09/30/2023 09:25:02 AM
388477795, Passport - app,     32.683334  , 07/28/2022 02:00:00 PM, 07/28/2022 02:32:41 PM,   1.8 ,           ,     39141.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:48:52 PM
587871022, Passport - app,     90.0       , 08/17/2024 12:34:00 PM, 08/17/2024 02:04:00 PM,   3.3 ,           ,     39806.0, Mueller PTMD            , App - Wallet     , Mueller          , 09/30/2024 02:53:06 PM
 91242118, Parking Meters,    180.0       , 01/19/2023 08:06:44 AM, 01/19/2023 11:06:44 AM,   7.0 , 10001201.0,            ,                         , COINS            , Core             , 05/08/2023 03:49:40 PM
 99895371, Parking Meters,     60.0       , 03/31/2025 11:37:44 AM, 03/31/2025 12:37:44 PM,   2.25, 10000656.0,            ,                         , CARD             , Core             , 04/30/2025 02:43:38 PM
347869953, Passport - app,     15.0       , 02/12/2022 01:05:00 PM, 02/12/2022 01:20:00 PM,   0.8 ,           ,     39216.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:21:18 PM
340540573, Passport - app,    120.0       , 01/05/2022 06:48:00 PM, 01/05/2022 08:48:00 PM,   4.3 ,           ,     39735.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 09:59:34 PM
308594049, Passport - app,     15.0       , 08/16/2021 11:37:00 AM, 08/16/2021 11:52:00 AM,   0.75,           ,     39648.0, West Campus PBD         , App - Wallet     , West Campus      , 05/04/2023 09:33:27 PM
632858835, Passport - app,     90.0       , 01/22/2025 11:51:00 AM, 01/22/2025 01:21:00 PM,   3.3 ,           ,     39170.0, CORE                    , App - Wallet     , Core             , 02/28/2025 03:29:50 PM
684838947, Passport - app,    165.0       , 07/07/2025 01:27:00 PM, 07/07/2025 04:12:00 PM,   6.4 ,           ,     39118.0, CORE                    , Apple Pay        , Core             , 08/28/2025 03:08:47 PM
100667037, Parking Meters,     60.0       , 06/12/2025 07:25:09 PM, 06/12/2025 08:25:09 PM,   2.25, 26002608.0,            ,                         , CARD             , Mueller          , 07/31/2025 03:17:09 PM
 84509652, Parking Meters,    135.0       , 07/16/2021 06:13:57 PM, 07/16/2021 08:28:57 PM,   4.75, 10000822.0,            ,                         , CARD             , Core             , 05/04/2023 09:30:39 PM
 84282614, Parking Meters,     60.0       , 06/30/2021 12:33:50 PM, 06/30/2021 01:33:50 PM,   2.25, 10001204.0,            ,                         , CARD             , Core             , 05/04/2023 09:27:08 PM
296669789, Passport - app,     60.0       , 06/22/2021 05:00:00 PM, 06/22/2021 06:00:00 PM,   2.25,           ,     39442.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 09:22:17 PM
690959734, Passport - app,     30.0       , 07/26/2025 10:37:00 AM, 07/26/2025 11:07:00 AM,   1.3 ,           ,     40022.0, SoCo PTMD               , App - Wallet     , South Congress   , 08/28/2025 03:10:07 PM
492887982, Passport - app,    135.0       , 09/15/2023 09:32:00 AM, 09/15/2023 11:47:00 AM,   4.8 ,           ,     39258.0, CORE                    , App - Wallet     , Core             , 10/31/2023 09:19:35 AM
702271801, Passport - app,    135.0       , 08/30/2025 01:34:00 PM, 08/30/2025 03:49:00 PM,   4.9 ,           ,     39648.0, West Campus PBD         , Apple Pay        , West Campus      , 09/30/2025 03:12:22 PM
 96891412, Parking Meters,    725.13336   , 05/26/2024 09:54:52 AM, 05/26/2024 10:00:00 PM,  10.0 , 81002110.0,            ,                         , CARD             , Walter           , 06/30/2024 02:32:16 PM
505895057, Passport - app,    180.0       , 11/01/2023 09:37:00 AM, 11/01/2023 12:37:00 PM,   7.3 ,           ,     39518.0, Non-Core                , Apple Pay        , Non-Core         , 12/31/2023 09:16:27 AM
613953641, Passport - app,     60.0       , 11/13/2024 12:10:00 PM, 11/13/2024 01:10:00 PM,   2.4 ,           ,     39170.0, CORE                    , Apple Pay        , Core             , 12/31/2024 03:43:53 PM
 99007690, Parking Meters,     55.0       , 12/13/2024 05:05:00 PM, 12/13/2024 06:00:00 PM,   2.0 , 35001535.0,            ,                         , COINS            , West Campus      , 01/31/2025 03:53:48 PM
697238168, Passport - app,    345.0       , 08/15/2025 10:53:00 AM, 08/15/2025 04:38:00 PM,  18.17,           ,     40112.0, SoCo PTMD               , App - Wallet     , South Congress   , 09/30/2025 03:11:07 PM
482786601, Passport - app,     72.0       , 08/08/2023 06:48:00 PM, 08/08/2023 08:00:00 PM,   2.8 ,           ,     39806.0, Mueller PTMD            , App - Wallet     , Mueller          , 09/30/2023 09:15:30 AM
 83444073, Parking Meters,    427.0       , 05/02/2021 02:52:02 PM, 05/02/2021 09:59:02 PM,  10.0 , 81002107.0,            ,                         , CARD             , Emma             , 06/09/2023 09:22:37 PM
 91817600, Parking Meters,    603.0333    , 03/11/2023 11:56:58 AM, 03/11/2023 10:00:00 PM,   5.0 , 81002104.0,            ,                         , CARD             , Walsh            , 04/30/2023 09:26:01 AM
499318067, Passport - app,    148.0       , 10/07/2023 09:32:00 PM, 10/08/2023 12:00:00 AM,   5.55,           ,     39584.0, Non-Core (Rainey)       , Apple Pay        , Rainey           , 11/30/2023 09:16:56 AM
477264816, Passport - app,    255.0       , 07/19/2023 08:46:00 AM, 07/19/2023 01:01:00 PM,  11.55,           ,     39141.0, CORE                    , App - Wallet     , Core             , 08/30/2023 10:56:20 PM
402490886, Passport - app,    159.0       , 09/23/2022 09:21:00 PM, 09/24/2022 12:00:00 AM,   6.3 ,           ,     39182.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:59:46 PM
